Student ID,Age,Gender,Gaming Hours,Study Hours,Sleep Hours,Grades
6047,23,Female,7,1,4,16
6048,20,Male,0,5,4,74
6049,17,Female,0,9,5,98
6050,24,Female,0,9,6,100
6051,18,Female,5,7,8,88
6052,17,Male,1,6,5,79
6053,16,Male,4,3,4,36
6054,23,Male,2,4,6,76
6055,18,Male,3,1,8,54
6056,22,Male,1,8,5,87
6057,16,Female,6,3,8,45
6058,16,Female,4,7,4,65
6059,24,Female,7,4,4,29
6060,23,Male,4,5,7,78
6061,18,Male,0,6,6,81
6062,21,Female,1,8,7,100
6063,18,Male,7,2,8,21
6064,19,Female,5,4,5,53
6065,16,Female,0,2,7,64
6066,20,Male,5,1,7,43
6067,16,Male,3,6,8,84
6068,16,Male,2,2,6,59
6069,22,Male,1,1,4,64
6070,21,Male,6,9,6,82
6071,17,Male,0,5,8,95
6072,17,Male,2,2,4,50
6073,22,Female,2,1,5,47
6074,16,Female,1,2,5,63
6075,17,Male,4,5,7,67
6076,23,Female,0,7,5,96
6077,21,Female,2,6,5,76
6078,17,Female,7,2,7,36
6079,22,Female,2,6,4,79
6080,19,Male,2,4,4,55
6081,17,Male,3,5,6,51
6082,21,Female,4,8,5,80
6083,24,Female,6,3,5,53
6084,24,Female,1,2,4,53
6085,23,Other,6,8,5,73
6086,18,Female,6,2,7,42
6087,18,Male,5,3,6,45
6088,17,Male,0,7,6,93
6089,20,Male,0,7,4,77
6090,19,Female,4,8,4,85
6091,22,Female,6,2,8,31
6092,19,Female,4,4,5,39
6093,24,Female,1,2,5,76
6094,17,Female,0,5,8,90
6095,21,Female,5,3,7,52
6096,22,Female,5,7,7,83
6097,19,Male,1,1,7,62
6098,21,Female,0,1,4,58
6099,22,Female,3,4,8,79
6100,19,Male,4,9,8,91
6101,23,Male,5,9,5,86
6102,24,Female,6,9,8,91
6103,16,Male,4,4,6,48
6104,22,Male,0,1,7,66
6105,24,Male,5,3,4,45
6106,20,Female,7,7,6,65
6107,17,Female,7,2,4,22
6108,21,Male,6,3,6,33
6109,22,Male,2,1,5,37
6110,17,Other,6,5,6,49
6111,17,Female,6,2,7,39
6112,16,Female,5,1,8,37
6113,19,Male,2,4,4,70
6114,22,Male,7,4,8,29
6115,24,Male,3,5,5,68
6116,18,Female,1,7,8,100
6117,22,Male,0,2,6,62
6118,22,Male,5,8,8,98
6119,22,Male,3,1,7,53
6120,17,Male,0,4,6,77
6121,21,Female,5,6,5,53
6122,17,Male,6,9,8,88
6123,21,Female,5,6,8,59
6124,18,Female,1,2,5,61
6125,17,Male,5,5,4,49
6126,21,Female,0,4,7,80
6127,17,Other,2,5,8,79
6128,20,Other,3,2,5,54
6129,17,Male,6,5,8,62
6130,18,Male,3,2,4,36
6131,18,Male,0,7,8,100
6132,21,Female,2,6,7,100
6133,21,Female,3,1,5,47
6134,18,Female,7,9,5,73
6135,18,Male,7,6,7,59
6136,16,Male,1,3,6,66
6137,22,Female,1,1,8,54
6138,23,Female,1,6,7,100
6139,17,Female,6,4,6,47
6140,19,Male,0,9,8,100
6141,22,Male,1,1,6,70
6142,23,Male,4,1,8,35
6143,16,Male,1,9,8,105
6144,19,Male,0,9,8,100
6145,21,Male,2,1,4,39
6146,18,Male,2,7,6,89
6147,20,Male,4,2,6,48
6148,24,Male,7,7,6,58
6149,18,Female,0,8,6,90
6150,20,Male,2,1,8,61
6151,23,Female,7,3,5,18
6152,21,Female,7,1,6,20
6153,19,Female,3,1,5,44
6154,23,Female,5,1,5,37
6155,18,Male,0,8,7,107
6156,18,Female,5,3,4,44
6157,19,Female,7,5,4,39
6158,24,Female,4,8,6,81
6159,20,Male,3,5,4,58
6160,23,Male,1,4,4,67
6161,21,Male,5,1,8,41
6162,18,Female,4,6,8,73
6163,23,Female,5,2,5,33
6164,24,Male,0,7,5,100
6165,23,Female,4,3,8,55
6166,19,Female,4,7,4,57
6167,21,Male,1,6,6,95
6168,16,Female,1,6,6,99
6169,19,Female,2,3,7,70
6170,23,Male,5,3,8,54
6171,16,Female,4,8,5,84
6172,18,Male,6,1,6,24
6173,16,Female,2,2,7,60
6174,24,Female,7,6,8,63
6175,17,Female,5,8,8,93
6176,24,Male,3,4,7,64
6177,19,Male,0,6,8,95
6178,17,Male,2,6,4,79
6179,19,Female,7,1,5,10
6180,21,Male,2,6,4,68
6181,22,Female,2,8,4,74
6182,18,Male,1,9,7,100
6183,18,Male,6,1,8,39
6184,23,Male,2,6,7,97
6185,20,Other,2,4,7,74
6186,19,Female,3,1,4,28
6187,22,Male,3,6,7,78
6188,22,Male,3,2,6,56
6189,24,Female,4,4,7,59
6190,24,Male,6,3,5,27
6191,20,Female,6,4,6,40
6192,23,Female,6,5,6,37
6193,16,Female,0,4,6,82
6194,24,Female,6,5,4,36
6195,23,Female,0,3,5,60
6196,21,Female,1,6,5,94
6197,18,Female,7,8,7,69
6198,18,Female,6,3,7,28
6199,23,Male,4,5,8,72
6200,20,Male,7,6,7,53
6201,22,Male,7,6,5,35
6202,20,Female,4,4,7,64
6203,23,Female,4,6,6,74
6204,19,Male,6,1,4,22
6205,17,Male,1,4,7,86
6206,18,Male,1,5,4,88
6207,23,Female,6,1,4,28
6208,22,Female,2,5,7,78
6209,17,Female,1,6,7,100
6210,21,Male,2,7,7,95
6211,24,Female,2,2,5,37
6212,19,Male,7,9,8,91
6213,24,Female,5,6,7,74
6214,17,Male,4,4,8,71
6215,17,Female,7,3,7,23
6216,24,Male,7,6,6,44
6217,22,Male,4,8,4,81
6218,22,Other,7,5,7,53
6219,16,Male,3,6,7,81
6220,21,Male,1,4,5,75
6221,22,Female,1,4,7,84
6222,21,Female,5,3,6,51
6223,21,Male,4,7,6,84
6224,17,Female,5,4,5,48
6225,21,Female,5,2,4,37
6226,19,Male,0,4,5,67
6227,24,Male,0,8,7,100
6228,16,Male,4,7,5,85
6229,23,Female,1,4,4,62
6230,20,Male,5,9,8,108
6231,16,Male,4,1,5,37
6232,19,Female,4,1,7,48
6233,16,Female,2,2,8,68
6234,21,Male,5,2,7,43
6235,17,Female,6,1,8,38
6236,20,Male,7,6,8,62
6237,22,Male,6,6,8,65
6238,17,Female,4,6,6,76
6239,21,Female,1,7,5,85
6240,21,Male,5,7,6,94
6241,20,Female,7,2,8,31
6242,20,Female,1,6,8,100
6243,18,Male,2,6,8,104
6244,17,Female,1,9,6,100
6245,22,Male,5,3,6,43
6246,16,Other,3,1,5,42
6247,21,Female,0,6,4,81
6248,21,Male,7,7,7,74
6249,18,Male,4,3,5,50
6250,17,Male,2,6,5,71
6251,17,Male,2,1,8,61
6252,24,Male,2,9,4,92
6253,20,Male,3,1,8,66
6254,22,Female,2,1,4,32
6255,20,Male,4,1,8,57
6256,22,Female,6,4,6,53
6257,19,Female,5,1,4,36
6258,23,Male,2,7,7,88
6259,22,Female,4,9,8,92
6260,20,Male,6,3,6,37
6261,21,Male,0,6,7,94
6262,20,Female,0,1,8,63
6263,22,Male,4,4,5,51
6264,17,Female,5,3,8,45
6265,20,Female,1,3,5,66
6266,18,Other,5,6,6,58
6267,24,Female,5,2,5,38
6268,21,Female,7,8,6,71
6269,18,Male,1,6,4,78
6270,22,Male,6,7,5,68
6271,19,Female,0,9,6,100
6272,18,Male,4,9,7,83
6273,23,Male,4,5,7,67
6274,19,Male,3,5,6,69
6275,16,Female,6,4,5,47
6276,21,Male,0,7,8,100
6277,16,Female,4,5,5,70
6278,20,Male,1,9,5,90
6279,22,Male,5,3,6,42
6280,21,Male,0,3,7,72
6281,17,Male,6,3,4,29
6282,19,Female,6,8,5,63
6283,17,Male,6,1,8,33
6284,16,Male,1,5,6,83
6285,18,Female,5,4,6,56
6286,18,Female,0,1,8,65
6287,22,Male,6,4,4,43
6288,16,Male,5,5,7,67
6289,24,Other,4,1,5,38
6290,21,Female,5,5,4,51
6291,19,Male,0,9,5,100
6292,18,Male,4,9,7,93
6293,18,Male,2,5,4,62
6294,17,Male,7,5,6,42
6295,17,Female,6,3,8,37
6296,20,Female,5,9,7,85
6297,24,Male,7,3,5,34
6298,17,Female,2,5,4,67
6299,17,Male,7,1,6,22
6300,21,Male,2,4,5,79
6301,17,Male,5,1,8,55
6302,19,Male,5,7,8,97
6303,21,Female,0,6,6,80
6304,20,Male,2,6,4,71
6305,16,Male,0,3,8,73
6306,21,Female,7,8,7,73
6307,16,Female,0,1,6,69
6308,18,Female,4,4,5,54
6309,20,Female,6,6,6,55
6310,20,Male,1,9,8,100
6311,21,Female,3,3,4,44
6312,23,Female,4,5,8,75
6313,20,Female,1,5,4,79
6314,16,Female,6,8,8,86
6315,20,Male,2,1,6,37
6316,18,Female,1,4,5,72
6317,19,Male,4,2,4,27
6318,23,Male,3,1,6,42
6319,22,Male,7,2,5,25
6320,20,Female,7,9,7,72
6321,17,Male,3,2,5,49
6322,21,Female,2,9,4,89
6323,21,Male,2,2,6,63
6324,21,Female,2,9,6,94
6325,24,Male,4,6,6,73
6326,23,Female,6,2,6,34
6327,23,Female,2,6,6,79
6328,16,Male,1,3,6,62
6329,20,Male,3,4,4,57
6330,22,Female,0,4,4,86
6331,21,Female,5,4,4,43
6332,20,Female,4,6,7,73
6333,23,Male,3,7,6,78
6334,18,Female,2,3,6,78
6335,21,Male,7,9,7,89
6336,20,Female,0,9,5,100
6337,23,Female,6,1,6,23
6338,19,Male,3,1,4,32
6339,23,Female,7,4,7,33
6340,17,Female,5,6,7,54
6341,24,Female,0,3,8,69
6342,24,Male,6,3,8,53
6343,21,Male,5,7,7,84
6344,19,Female,0,6,8,95
6345,19,Male,1,2,5,68
6346,21,Male,5,8,5,96
6347,20,Other,5,7,8,79
6348,21,Male,5,4,8,56
6349,22,Other,5,7,6,72
6350,22,Male,5,2,5,32
6351,24,Male,6,5,8,50
6352,23,Female,4,2,5,50
6353,21,Female,2,1,4,50
6354,21,Female,7,4,7,41
6355,20,Female,0,2,4,52
6356,16,Female,2,6,5,78
6357,24,Male,5,7,8,90
6358,24,Male,3,2,5,41
6359,24,Male,0,1,8,79
6360,23,Female,0,8,8,100
6361,18,Male,5,1,8,30
6362,16,Male,7,4,8,46
6363,23,Male,4,5,6,64
6364,22,Male,4,8,6,91
6365,20,Male,2,8,8,92
6366,22,Female,2,7,6,90
6367,19,Male,0,3,6,75
6368,24,Female,2,7,7,83
6369,17,Female,3,3,7,60
6370,24,Male,1,2,7,68
6371,24,Female,0,5,7,96
6372,20,Male,5,7,7,82
6373,16,Female,7,1,7,16
6374,22,Other,7,1,6,24
6375,19,Female,4,8,4,64
6376,24,Female,0,8,7,107
6377,21,Male,5,6,4,62
6378,18,Male,0,4,8,89
6379,21,Female,5,8,8,90
6380,21,Male,6,7,7,72
6381,20,Male,5,6,8,73
6382,17,Male,7,3,7,29
6383,17,Female,5,2,4,33
6384,22,Male,5,4,6,56
6385,17,Female,2,3,5,66
6386,21,Male,7,4,5,29
6387,20,Male,1,5,6,86
6388,19,Female,7,2,7,32
6389,22,Male,2,8,6,92
6390,23,Female,1,2,6,64
6391,19,Male,6,5,5,46
6392,16,Male,0,7,6,100
6393,16,Male,6,5,5,37
6394,16,Female,2,4,5,64
6395,16,Female,7,5,7,53
6396,20,Female,5,8,5,81
6397,19,Male,5,9,4,80
6398,24,Female,2,6,5,74
6399,18,Female,0,8,7,100
6400,22,Female,6,1,8,21
6401,23,Female,1,8,8,100
6402,21,Female,2,9,7,100
6403,16,Male,4,6,6,67
6404,23,Female,3,7,5,81
6405,18,Male,1,5,4,80
6406,23,Female,1,3,7,86
6407,19,Male,0,8,6,101
6408,23,Male,6,6,7,52
6409,16,Male,0,6,5,85
6410,18,Male,7,6,5,34
6411,21,Male,1,8,5,87
6412,24,Female,0,7,7,100
6413,17,Female,4,2,4,28
6414,16,Female,0,5,7,78
6415,18,Female,4,9,4,67
6416,19,Male,6,5,6,48
6417,20,Female,0,9,4,92
6418,18,Male,6,8,4,73
6419,17,Female,3,6,4,70
6420,17,Male,1,4,5,71
6421,22,Male,1,3,5,70
6422,24,Male,7,6,8,58
6423,17,Male,0,4,5,69
6424,22,Male,6,8,4,69
6425,22,Male,4,7,7,86
6426,22,Female,0,3,7,76
6427,18,Female,3,7,5,65
6428,22,Male,6,5,7,55
6429,16,Male,5,3,7,62
6430,16,Female,3,4,5,50
6431,20,Male,6,9,6,81
6432,17,Female,0,4,4,71
6433,24,Male,7,3,4,7
6434,22,Female,6,4,8,54
6435,19,Female,5,2,5,36
6436,19,Female,6,5,5,53
6437,17,Female,4,2,8,53
6438,20,Male,5,8,7,85
6439,19,Male,4,3,6,43
6440,16,Female,2,6,7,84
6441,23,Female,4,2,7,36
6442,18,Male,2,9,7,100
6443,21,Female,3,5,4,66
6444,19,Male,2,8,6,100
6445,24,Male,0,7,5,93
6446,22,Female,2,7,4,80
6447,24,Male,6,8,6,86
6448,18,Female,3,1,7,44
6449,16,Male,5,7,4,55
6450,20,Male,1,3,5,69
6451,18,Female,3,8,7,93
6452,21,Female,0,9,6,90
6453,23,Male,1,9,8,100
6454,19,Male,4,2,7,36
6455,20,Male,4,4,8,55
6456,20,Male,1,4,6,71
6457,19,Female,3,2,7,50
6458,19,Female,6,1,8,17
6459,19,Male,1,4,8,91
6460,19,Male,0,9,7,100
6461,19,Female,5,6,6,57
6462,20,Female,0,6,5,83
6463,17,Female,7,5,8,42
6464,17,Female,4,6,7,80
6465,24,Male,3,9,8,90
6466,17,Female,3,6,4,57
6467,21,Other,4,1,5,44
6468,17,Female,0,5,6,80
6469,20,Male,7,9,8,85
6470,19,Male,5,4,8,70
6471,22,Male,1,6,5,82
6472,22,Female,4,1,7,42
6473,21,Male,1,2,4,61
6474,20,Male,0,8,6,94
6475,16,Female,5,3,6,46
6476,18,Male,5,3,7,61
6477,24,Male,4,4,8,60
6478,16,Male,1,9,5,100
6479,20,Male,4,1,6,51
6480,17,Male,0,8,7,100
6481,19,Female,4,4,5,54
6482,16,Female,4,8,8,88
6483,18,Male,5,9,8,94
6484,22,Male,7,4,5,40
6485,18,Female,6,2,6,27
6486,19,Male,7,2,5,16
6487,17,Male,7,7,6,63
6488,18,Female,6,2,7,40
6489,24,Male,7,3,4,21
6490,18,Male,6,2,8,37
6491,20,Male,5,4,6,47
6492,17,Female,0,1,8,64
6493,19,Male,0,8,4,94
6494,22,Male,6,8,8,66
6495,22,Male,3,4,7,76
6496,18,Female,6,6,4,36
6497,20,Male,2,6,5,73
6498,16,Male,3,7,8,93
6499,16,Female,5,5,6,53
6500,20,Female,7,5,6,52
6501,24,Male,0,6,8,100
6502,16,Male,6,7,4,53
6503,16,Female,6,4,6,40
6504,19,Female,2,3,7,65
6505,19,Male,2,3,7,53
6506,17,Male,0,5,5,78
6507,24,Male,0,4,6,80
6508,24,Male,3,5,7,70
6509,17,Female,0,4,6,73
6510,24,Male,1,8,7,100
6511,21,Female,6,1,5,18
6512,23,Female,4,6,8,78
6513,19,Male,5,6,6,63
6514,17,Male,1,4,8,98
6515,17,Female,6,4,4,41
6516,24,Male,6,8,5,86
6517,16,Female,4,3,4,44
6518,22,Other,7,8,6,77
6519,18,Male,6,9,5,73
6520,18,Male,5,6,7,58
6521,17,Male,5,7,8,74
6522,21,Female,0,6,5,76
6523,17,Female,2,5,4,72
6524,19,Female,0,9,8,100
6525,24,Female,0,3,5,77
6526,24,Male,1,2,6,68
6527,21,Female,7,3,5,16
6528,19,Female,1,6,6,97
6529,22,Female,7,2,5,13
6530,16,Male,4,9,7,87
6531,19,Female,1,4,6,72
6532,20,Female,3,8,7,98
6533,23,Female,1,3,5,60
6534,17,Female,7,3,6,32
6535,20,Female,6,1,5,24
6536,21,Female,0,3,8,80
6537,20,Female,7,5,6,43
6538,24,Female,5,9,4,88
6539,16,Male,0,4,5,68
6540,18,Male,5,6,4,60
6541,17,Male,5,4,4,49
6542,18,Female,1,1,6,56
6543,24,Female,6,5,5,59
6544,24,Other,0,1,8,69
6545,17,Male,3,8,4,85
6546,18,Male,0,7,7,97
6547,19,Male,7,4,5,28
6548,24,Male,6,6,5,60
6549,18,Female,1,2,8,71
6550,22,Male,2,7,8,99
6551,18,Female,1,8,7,107
6552,22,Female,6,8,7,81
6553,22,Male,0,3,8,77
6554,24,Female,6,3,6,49
6555,17,Male,7,5,4,41
6556,21,Male,5,9,4,90
6557,24,Female,1,9,7,98
6558,17,Female,2,4,7,70
6559,17,Male,3,8,7,79
6560,20,Male,4,9,4,76
6561,23,Male,5,3,8,56
6562,24,Male,4,8,6,70
6563,17,Other,2,3,7,70
6564,20,Female,7,4,4,27
6565,22,Male,0,2,8,77
6566,21,Female,3,5,6,69
6567,21,Male,6,8,6,86
6568,22,Male,0,5,8,83
6569,18,Female,5,2,8,46
6570,18,Female,6,3,5,31
6571,24,Female,5,6,8,71
6572,23,Female,0,6,7,91
6573,20,Female,1,6,4,77
6574,21,Male,2,1,5,47
6575,16,Female,1,7,6,98
6576,16,Other,7,9,6,77
6577,19,Male,5,5,7,59
6578,17,Female,2,7,5,76
6579,22,Female,7,9,8,87
6580,17,Male,5,6,8,70
6581,17,Female,2,7,7,86
6582,20,Male,3,7,8,100
6583,19,Female,1,3,8,90
6584,23,Male,7,6,5,45
6585,19,Female,4,8,7,109
6586,21,Male,7,3,8,30
6587,20,Male,2,9,4,82
6588,17,Male,6,6,8,64
6589,23,Female,0,4,4,60
6590,17,Female,7,6,6,48
6591,24,Female,7,4,7,54
6592,24,Female,2,8,7,83
6593,18,Male,6,5,7,70
6594,19,Male,6,9,6,75
6595,23,Female,7,5,7,47
6596,24,Male,2,6,7,85
6597,18,Other,3,9,6,94
6598,20,Female,6,2,6,29
6599,23,Male,6,7,8,83
6600,18,Male,3,2,5,58
6601,22,Female,6,8,6,74
6602,23,Male,0,6,4,61
6603,18,Male,6,9,7,75
6604,17,Male,1,8,4,100
6605,22,Female,2,1,6,57
6606,24,Female,3,2,5,41
6607,16,Male,3,6,4,64
6608,18,Male,4,5,6,64
6609,20,Male,4,2,6,30
6610,18,Female,2,2,6,69
6611,16,Male,1,6,5,77
6612,22,Male,6,1,8,36
6613,22,Female,3,8,4,91
6614,23,Female,4,8,8,85
6615,20,Other,5,8,7,87
6616,20,Female,7,1,4,7
6617,20,Male,5,1,6,23
6618,16,Male,0,5,8,86
6619,20,Male,6,9,7,98
6620,21,Male,7,4,4,20
6621,16,Female,3,4,6,51
6622,22,Female,7,2,6,9
6623,16,Female,4,7,8,87
6624,17,Male,3,6,8,82
6625,17,Female,2,1,4,33
6626,20,Female,5,5,5,51
6627,22,Male,1,7,5,86
6628,16,Female,0,5,8,98
6629,16,Male,0,7,6,92
6630,16,Male,2,8,8,94
6631,21,Female,3,7,6,86
6632,17,Female,4,6,7,79
6633,16,Male,2,8,5,93
6634,21,Male,7,9,8,79
6635,17,Other,2,4,6,72
6636,21,Female,3,2,8,55
6637,23,Female,0,8,5,95
6638,17,Male,2,2,7,67
6639,24,Male,0,9,6,100
6640,23,Male,4,1,4,31
6641,16,Male,6,9,6,64
6642,22,Male,1,6,6,86
6643,21,Male,2,7,4,76
6644,21,Female,0,4,4,71
6645,21,Male,6,9,6,85
6646,21,Female,6,3,5,33
6647,22,Male,0,3,6,73
6648,18,Male,2,1,6,49
6649,21,Male,7,9,4,79
6650,18,Female,3,5,4,71
6651,22,Male,4,7,8,79
6652,22,Other,2,7,4,70
6653,23,Female,4,8,7,78
6654,17,Female,7,6,6,43
6655,24,Male,7,6,8,55
6656,20,Female,6,7,4,60
6657,24,Female,3,7,8,92
6658,20,Male,3,2,6,56
6659,22,Female,2,1,4,33
6660,24,Female,7,1,5,8
6661,19,Female,5,4,6,57
6662,17,Female,3,5,5,59
6663,24,Female,0,6,5,94
6664,17,Female,4,9,8,100
6665,18,Male,7,3,5,24
6666,17,Female,4,7,6,83
6667,18,Female,1,5,7,95
6668,21,Female,0,2,7,68
6669,18,Other,2,6,4,62
6670,23,Male,7,9,7,81
6671,21,Male,7,2,6,12
6672,22,Male,7,5,4,40
6673,16,Male,5,1,5,20
6674,18,Male,4,3,4,52
6675,18,Female,4,6,5,57
6676,17,Male,4,8,5,82
6677,22,Female,5,7,5,77
6678,24,Female,3,5,6,71
6679,19,Male,5,9,7,102
6680,20,Male,0,3,7,80
6681,18,Female,2,7,7,95
6682,24,Female,6,5,8,58
6683,19,Female,7,9,8,91
6684,20,Female,4,8,8,95
6685,16,Other,0,9,4,85
6686,17,Female,7,2,5,32
6687,24,Female,5,7,6,86
6688,17,Female,3,7,5,92
6689,20,Female,4,7,4,68
6690,23,Male,3,5,5,50
6691,18,Other,3,1,8,53
6692,21,Male,7,3,5,22
6693,19,Female,1,3,6,81
6694,22,Male,0,8,4,95
6695,18,Male,0,8,7,100
6696,21,Male,2,1,6,37
6697,24,Male,1,9,4,99
6698,16,Male,1,2,8,66
6699,18,Female,0,4,7,89
6700,17,Male,1,2,7,63
6701,23,Male,2,8,8,92
6702,22,Male,0,7,6,100
6703,17,Female,4,4,7,56
6704,21,Male,4,7,5,72
6705,18,Male,0,2,7,63
6706,23,Female,4,4,4,55
6707,18,Female,7,4,4,31
6708,24,Male,7,3,6,40
6709,16,Male,0,8,4,98
6710,20,Male,6,7,6,69
6711,18,Other,2,3,6,61
6712,21,Male,0,3,7,63
6713,17,Female,2,1,4,55
6714,24,Male,2,4,4,77
6715,21,Female,4,5,7,70
6716,22,Male,5,3,7,55
6717,20,Male,5,7,4,60
6718,24,Male,1,4,6,84
6719,16,Male,2,3,7,58
6720,20,Male,2,9,4,83
6721,21,Female,2,3,6,64
6722,22,Other,8,4,5,37
6723,19,Male,6,4,8,53
6724,16,Female,7,3,4,14
6725,23,Other,5,2,5,31
6726,19,Female,3,3,8,66
6727,18,Male,3,8,5,96
6728,22,Female,3,7,6,97
6729,17,Male,3,7,4,75
6730,23,Female,6,5,8,65
6731,21,Male,3,5,8,79
6732,22,Male,2,3,7,64
6733,20,Male,6,1,4,32
6734,24,Male,6,3,4,25
6735,20,Female,3,5,6,66
6736,20,Male,5,1,5,34
6737,18,Female,0,1,7,67
6738,16,Male,4,3,6,51
6739,17,Male,0,4,8,91
6740,23,Female,0,4,5,77
6741,16,Other,4,2,6,50
6742,22,Male,2,3,7,75
6743,20,Male,5,3,6,46
6744,18,Female,7,1,8,31
6745,22,Male,1,3,4,59
6746,24,Female,5,1,7,36
6747,17,Female,4,7,8,90
6748,23,Male,0,4,5,71
6749,24,Male,5,3,5,54
6750,18,Male,4,2,4,36
6751,17,Male,4,3,7,56
6752,22,Female,7,3,6,32
6753,20,Female,4,9,4,75
6754,20,Female,7,8,7,75
6755,20,Female,4,1,8,53
6756,19,Male,0,6,8,95
6757,20,Female,3,3,6,54
6758,19,Male,1,1,6,58
6759,21,Female,4,7,8,80
6760,19,Male,5,2,5,36
6761,17,Female,3,4,7,64
6762,24,Female,0,6,7,90
6763,17,Male,3,5,5,69
6764,24,Male,0,9,4,98
6765,21,Female,5,8,4,79
6766,24,Male,6,7,6,73
6767,24,Female,7,4,6,28
6768,18,Female,1,1,8,65
6769,16,Female,4,7,6,69
6770,16,Male,4,10,5,87
6771,18,Female,7,4,6,42
6772,20,Male,5,9,5,85
6773,18,Male,1,2,4,54
6774,24,Female,3,3,4,46
6775,24,Female,5,2,5,49
6776,18,Male,5,5,4,55
6777,18,Male,6,8,5,63
6778,20,Female,1,4,7,78
6779,17,Female,7,9,5,71
6780,21,Female,0,5,4,77
6781,22,Male,7,5,8,46
6782,24,Female,6,8,7,76
6783,21,Female,5,1,4,27
6784,18,Female,5,7,4,70
6785,20,Female,0,3,7,68
6786,19,Male,0,3,6,75
6787,20,Other,0,6,4,84
6788,23,Male,0,9,5,97
6789,23,Male,4,6,8,77
6790,21,Female,1,6,6,98
6791,16,Female,6,7,6,55
6792,23,Female,3,3,5,46
6793,23,Female,5,8,4,82
6794,17,Male,5,4,6,60
6795,19,Female,2,2,8,78
6796,17,Male,1,4,4,63
6797,19,Female,2,3,8,74
6798,22,Male,6,3,5,31
6799,24,Female,4,3,6,52
6800,23,Male,2,2,4,39
6801,24,Female,6,7,6,78
6802,23,Female,0,6,6,77
6803,17,Male,5,6,7,52
6804,22,Female,3,4,6,82
6805,17,Female,5,7,5,83
6806,17,Female,7,2,7,34
6807,19,Female,6,6,4,51
6808,16,Male,3,3,6,60
6809,20,Male,1,5,4,81
6810,21,Male,6,3,6,45
6811,24,Male,3,8,7,91
6812,23,Male,0,9,4,93
6813,17,Female,5,7,8,69
6814,16,Male,2,2,8,76
6815,17,Male,0,3,6,68
6816,22,Male,7,9,4,63
6817,19,Female,3,4,7,77
6818,20,Female,2,9,8,100
6819,22,Male,5,4,4,48
6820,18,Female,7,9,8,90
6821,17,Male,0,9,8,100
6822,22,Other,5,6,6,56
6823,20,Female,6,1,7,28
6824,16,Male,1,4,6,71
6825,16,Female,3,9,6,91
6826,24,Female,0,8,5,99
6827,20,Male,5,2,4,39
6828,16,Female,6,4,7,37
6829,22,Male,0,8,4,81
6830,24,Male,6,6,6,72
6831,16,Male,6,8,8,105
6832,19,Male,2,8,5,84
6833,18,Male,5,9,5,94
6834,20,Female,0,2,6,69
6835,22,Male,7,2,5,14
6836,23,Male,4,1,8,54
6837,17,Female,4,9,5,92
6838,22,Female,5,5,6,58
6839,16,Other,4,1,5,40
6840,22,Female,6,3,4,21
6841,23,Other,4,4,4,48
6842,17,Female,7,8,4,49
6843,24,Other,4,7,6,67
6844,16,Female,1,7,6,96
6845,21,Male,7,1,4,7
6846,16,Male,5,9,4,85
6847,18,Female,5,2,6,39
6848,21,Male,7,6,8,48
6849,18,Male,0,1,7,69
6850,23,Female,3,1,4,43
6851,20,Female,1,1,8,65
6852,17,Male,5,6,8,82
6853,19,Female,6,6,5,54
6854,24,Female,7,1,7,16
6855,19,Other,3,3,6,67
6856,23,Female,6,8,8,86
6857,20,Female,7,1,6,24
6858,16,Female,5,2,8,39
6859,22,Male,1,4,5,73
6860,18,Female,4,8,5,74
6861,23,Female,7,3,7,20
6862,18,Female,7,9,7,82
6863,16,Female,5,4,7,56
6864,20,Male,7,4,8,57
6865,17,Female,1,2,7,64
6866,19,Male,1,7,7,97
6867,16,Male,7,3,6,23
6868,24,Male,1,6,6,89
6869,21,Male,1,3,6,64
6870,23,Female,3,4,7,73
6871,19,Male,4,8,6,83
6872,24,Male,4,7,4,79
6873,17,Female,2,2,4,55
6874,24,Male,7,6,8,56
6875,20,Male,7,6,4,53
6876,21,Male,3,1,4,53
6877,18,Male,3,5,6,68
6878,19,Male,5,3,5,41
6879,21,Male,5,5,6,54
6880,22,Female,3,7,4,77
6881,16,Male,3,2,4,49
6882,22,Male,2,2,8,60
6883,16,Female,1,3,7,76
6884,20,Male,3,9,4,92
6885,21,Female,5,7,7,78
6886,17,Female,5,1,7,28
6887,24,Male,6,4,7,50
6888,21,Female,3,3,6,56
6889,22,Male,6,6,5,50
6890,23,Male,0,5,7,73
6891,16,Female,3,9,5,83
6892,23,Female,6,2,5,11
6893,19,Female,5,6,6,53
6894,23,Female,3,7,7,85
6895,21,Male,5,8,6,98
6896,24,Female,7,4,5,48
6897,19,Female,4,7,8,77
6898,17,Other,6,3,8,38
6899,17,Female,7,4,6,36
6900,20,Female,5,9,5,101
6901,24,Male,4,9,7,94
6902,18,Female,0,7,4,75
6903,23,Male,3,4,7,71
6904,19,Male,4,8,7,85
6905,21,Female,6,1,5,25
6906,21,Male,3,1,4,30
6907,18,Other,7,6,4,43
6908,20,Male,2,3,7,63
6909,18,Female,5,9,5,90
6910,16,Male,3,4,6,67
6911,22,Male,3,4,5,67
6912,19,Male,6,7,4,52
6913,22,Female,2,7,6,82
6914,18,Male,0,5,6,84
6915,20,Female,4,2,7,58
6916,20,Male,4,7,5,79
6917,17,Male,6,3,5,37
6918,17,Male,7,2,8,40
